date,AD,AH,BO,BP,C,CC,CD,CF,CN,CO,CT,DU,DX,EC,EO,FC,FV,G,GC,GX,HG,IB,JY,KC,KW,LC,LH,NG,NI,NO,NQ,NV,OE,PB,PT,QS,RX,S,SB,SE,SF,SI,SM,SMI,SP,TU,TY,UB,US,VG,W,XM,XP,Z,ZS
2019-05-10,70.49,1808.0,28.34,131.99,394.5625,2174.0,74.921,5108.0,140.32,79.65,72.45,112.185,95.943,1.15707,531.79,130.568,116.9453125,125.23,1344.77,12007.0,281.59,8670.8,93.654,105.54,439.875,108.08,93.012,3.44,11921.0,11.53,7654.92,66.2,133.419,1822.0,948.51,715.0,167.98,870.8125,12.43,10.637,102.17,15.353,318.19,9074.94,2872.23,107.60546875,124.6875,190.29,144.40625,3173.54,421.625,98.2452,6086.5,6917.5,2630.0
2019-05-13,69.99,1809.0,28.15,131.55,399.875,2150.0,74.65,5046.1,140.98,79.21,69.28,112.205,95.938,1.15697,526.09,128.125,117.2421875,125.52,1359.81,11807.26,275.95,8588.7,94.137,104.15,451.25,105.485,92.789,3.443,11786.0,11.494,7357.69,65.96,133.479,1785.0,939.97,718.37,168.26,863.5625,12.56,10.62,102.78,15.339,318.19,8966.34,2792.83,107.72265625,125.125,191.4,145.1875,3130.67,433.75,98.2502,6087.4,6874.6,2567.0
2019-05-14,69.93,1844.5,28.56,130.93,413.625,2156.0,74.66,5124.3,140.69,80.35,70.67,112.22,96.138,1.1544,532.22,129.026,117.171875,125.56,1354.07,11902.16,276.56,8659.7,93.88,105.72,464.5625,105.244,95.412,3.493,11920.0,11.503,7464.56,65.97,133.529,1802.5,946.08,715.0,168.33,894.75,12.67,10.65,102.49,15.375,330.04,9004.78,2824.77,107.6953125,125.03125,191.8,144.9375,3167.82,445.1875,98.2752,6018.8,6937.7,2594.0
2019-05-15,69.77,1855.0,28.81,130.29,414.5,2182.0,74.821,5155.9,141.05,80.95,70.23,112.25,96.191,1.15394,534.6,128.955,117.3828125,125.86,1355.63,12020.41,278.39,8711.8,93.942,106.12,456.9375,105.412,98.303,3.417,12149.0,11.53,7573.45,65.85,133.639,1813.5,948.71,731.01,168.68,899.0625,12.57,10.658,102.49,15.375,332.04,9053.79,2840.49,107.75390625,125.375,193.1,145.59375,3191.64,445.4375,98.2802,6077.8,6998.9,2626.0
2019-05-16,69.41,1860.0,29.32,129.75,425.125,2230.0,74.685,5226.9,140.86,81.91,70.71,112.24,96.489,1.15019,541.55,127.342,117.21875,125.88,1343.52,12223.62,278.9,8831.5,93.654,106.53,473.6875,106.181,98.731,3.466,12176.0,11.484,7644.87,65.59,133.629,1837.0,956.09,747.59,168.69,903.625,12.5,10.603,102.37,15.092,334.36,9240.23,2863.97,107.67578125,125.125,192.9,145.15625,3244.99,463.5625,98.3351,6133.8,7074.1,2637.0
2019-05-17,69.16,1837.0,28.79,129.08,429.875,2212.0,74.781,5217.7,140.83,81.45,69.85,112.235,96.633,1.14901,540.31,127.627,117.234375,126.18,1332.55,12169.96,277.93,8818.0,93.429,103.45,477.625,106.95,98.891,3.456,12013.0,11.437,7555.6,65.4,133.659,1826.5,953.76,738.32,168.8,884.3125,12.25,10.599,102.26,14.935,325.94,9264.26,2847.45,107.67578125,125.1875,192.9,145.40625,3239.28,461.5625,98.3351,6151.2,7072.7,2600.0
2019-05-20,69.54,1797.5,29.09,129.08,436.375,2244.0,74.841,5145.4,140.83,81.18,71.88,112.225,96.574,1.14973,533.94,127.271,117.125,125.95,1334.22,11948.37,276.67,8734.2,93.531,104.5,493.875,107.022,98.222,3.511,11975.0,11.433,7435.14,65.53,133.599,1804.0,953.76,732.14,168.53,895.0625,12.33,10.571,102.53,14.994,329.27,9185.45,2829.44,107.62890625,124.984375,192.08,145.09375,3186.88,474.6875,98.3001,6269.2,7026.9,2575.0
2019-05-21,69.31,1796.0,28.71,128.84,442.25,2300.0,75.007,5179.4,140.04,81.41,71.26,112.195,96.705,1.14865,535.9,127.485,117.0078125,125.65,1329.94,12068.61,275.55,8777.6,92.977,107.98,495.5625,106.542,96.456,3.432,12071.0,11.468,7507.82,65.26,133.499,1807.0,954.83,724.83,168.23,884.5625,12.53,10.59,102.22,14.958,327.05,9237.35,2851.53,107.5625,124.84375,190.89,144.9375,3206.88,475.1875,98.3401,6278.8,7050.5,2577.0
2019-05-22,69.33,1779.0,28.89,128.48,442.5,2269.0,74.861,5173.5,140.46,80.07,70.65,112.205,96.69,1.14875,535.79,128.505,117.1875,126.31,1330.98,12089.97,271.79,8780.9,93.254,106.65,491.3125,106.35,95.974,3.34,11981.0,11.49,7473.62,65.19,133.569,1800.0,949.87,710.78,168.46,891.5625,12.33,10.62,102.48,14.999,330.37,9252.73,2842.88,107.609375,125.140625,191.4,145.4375,3210.7,469.25,98.3401,6297.2,7066.4,2542.0
2019-05-23,69.41,1797.5,28.33,128.32,437.1875,2281.0,74.54,5078.8,141.56,76.43,71.43,112.22,96.534,1.15076,526.85,128.888,117.6640625,127.04,1342.68,11879.8,272.05,8670.5,93.916,108.68,483.3125,106.494,95.733,3.386,11895.0,11.461,7353.92,65.4,133.689,1808.0,940.94,682.69,168.96,884.0,12.28,10.619,103.07,15.169,329.16,9201.79,2805.07,107.80078125,125.90625,192.68,147.125,3158.3,466.75,98.3951,6276.9,6959.4,2520.0
2019-05-24,69.65,1800.0,28.57,128.9,453.4375,2320.0,74.781,5116.7,141.54,77.48,72.39,112.22,96.291,1.15307,530.36,129.068,117.4375,127.15,1340.8,11927.0,273.98,8712.0,94.009,108.45,502.375,106.854,92.522,3.413,12355.0,11.55,7358.44,65.71,133.689,1825.0,944.82,679.6,168.99,892.875,12.37,10.701,103.17,15.109,332.81,9274.83,2817.41,107.7109375,125.59375,192.94,146.65625,3177.35,485.875,98.4551,6248.9,7003.3,2560.0
2019-05-27,69.65,1800.0,28.57,128.9,453.4375,2320.0,74.781,5144.9,141.82,79.08,72.39,112.25,96.291,1.15307,532.28,129.068,117.4375,127.15,1340.8,11989.11,273.98,8753.8,94.009,108.45,502.375,106.854,92.522,3.413,12355.0,11.55,7358.44,65.71,133.809,1825.0,950.94,698.14,169.39,892.875,12.37,10.701,103.17,15.109,332.81,9329.61,2817.41,107.7109375,125.59375,194.36,146.65625,3193.55,485.875,98.4251,6247.9,7003.3,2560.0
2019-05-28,69.7,1807.0,28.87,128.31,471.375,2304.0,74.52,5122.5,142.08,79.08,73.53,112.25,96.651,1.1487,532.17,128.167,117.71875,127.45,1334.01,11948.37,273.62,8722.0,93.896,111.65,523.6875,107.215,89.899,3.392,12128.0,11.53,7338.08,65.63,133.869,1825.0,946.96,695.33,169.55,921.125,12.47,10.656,102.48,14.865,346.43,9309.43,2790.84,107.80078125,126.09375,194.74,147.6875,3180.21,501.0,98.4401,6268.2,7002.3,2562.0
2019-05-29,69.61,1795.0,29.33,127.97,469.6875,2292.0,74.334,5048.7,142.37,78.33,73.1,112.25,96.842,1.14536,524.15,128.617,117.875,127.7,1338.09,11763.04,270.37,8622.3,93.921,115.66,515.1875,107.984,91.21,3.459,12050.0,11.474,7258.36,65.32,133.919,1833.0,939.77,680.72,169.77,938.375,12.59,10.687,102.48,14.959,353.3,9177.77,2765.97,107.875,126.328125,195.63,148.375,3132.57,486.875,98.4901,6216.0,6908.3,2541.0
2019-05-30,69.58,1782.0,29.39,127.81,489.375,2283.0,74.399,5075.4,142.26,75.42,73.4,112.255,96.86,1.14521,528.59,124.562,117.90625,127.77,1344.46,11826.14,269.36,8699.3,93.808,118.97,544.4375,105.797,89.578,3.357,12171.0,11.449,7297.84,65.29,133.919,1804.0,936.95,672.01,169.75,956.625,12.48,10.715,102.52,15.042,362.6,9177.77,2776.22,107.8828125,126.390625,195.47,148.6875,3156.39,510.6875,98.4401,6180.2,6954.6,2561.0
2019-05-31,69.87,1794.5,29.18,128.05,479.0,2257.0,74.329,5035.6,143.13,71.57,72.06,112.285,96.477,1.14906,524.15,119.966,118.4140625,127.81,1363.91,11652.24,267.94,8565.8,94.809,121.58,537.625,104.259,87.49,3.235,12017.0,11.485,7175.38,65.65,134.04,1805.0,933.36,648.98,170.1,944.5625,12.84,10.762,103.21,15.121,355.85,9145.09,2738.61,108.15625,127.125,196.95,149.9375,3120.19,499.25,98.5151,6188.9,6894.8,2524.0
2019-06-03,70.26,1777.0,28.92,128.39,475.875,2210.0,74.796,5070.1,143.66,70.75,73.48,112.25,95.879,1.15769,524.33,120.304,118.8203125,128.12,1381.39,11707.89,268.95,8564.6,95.112,120.6,553.25,102.625,87.33,3.167,11878.0,11.538,7034.81,66.2,133.99,1810.0,930.84,631.28,170.13,945.875,12.93,10.813,104.05,15.301,354.96,9202.75,2735.62,108.35546875,127.671875,197.67,150.78125,3135.43,515.875,98.4651,6103.9,6917.9,2468.0
2019-06-04,70.45,1786.0,29.08,128.76,477.0,2219.0,75.022,5099.2,143.36,71.54,73.0,112.24,95.819,1.15769,524.76,123.864,118.6484375,127.79,1382.22,11906.63,270.88,8672.7,95.086,122.8,532.5,103.37,86.848,3.184,11811.0,11.562,7221.39,66.36,133.98,1846.0,939.48,629.87,170.22,948.875,13.18,10.829,104.2,15.331,355.52,9220.05,2790.64,108.29296875,127.328125,198.15,149.90625,3176.4,503.5,98.4701,6124.2,6954.1,2475.5
2019-06-05,70.13,1771.0,28.79,128.63,465.25,2258.0,74.861,5123.5,143.58,70.0,72.76,112.285,96.067,1.15425,527.2,125.666,118.7421875,128.14,1387.32,11905.14,266.21,8697.8,94.758,115.19,506.625,103.658,85.483,3.134,11721.0,11.498,7270.93,66.38,134.12,1865.0,943.37,609.36,170.44,935.9375,12.95,10.81,103.82,15.354,351.86,9261.37,2813.33,108.33984375,127.359375,198.25,149.625,3178.3,487.125,98.4901,6150.3,6951.2,2462.0
2019-06-06,70.21,1776.0,29.36,128.58,471.6875,2282.0,75.163,5110.4,143.39,71.2,72.6,112.245,95.817,1.15872,527.91,125.508,118.6171875,128.53,1396.78,11866.39,269.0,8707.4,94.717,118.62,517.4375,103.418,84.974,3.063,11666.0,11.542,7325.0,66.44,134.04,1890.0,944.43,609.08,170.67,934.875,13.27,10.838,104.11,15.472,349.87,9306.54,2831.24,108.25,127.3125,200.06,149.75,3173.54,506.25,98.5051,6173.5,6997.0,2503.0
2019-06-07,70.5,1764.0,28.96,129.09,466.375,2330.0,75.715,5193.9,143.41,73.07,69.43,112.28,95.316,1.16545,533.68,123.683,118.75,128.77,1400.32,11956.81,266.67,8773.8,94.953,117.34,510.3125,102.769,84.198,3.08,11617.0,11.65,7463.05,66.84,134.17,1832.0,944.72,627.06,171.0,921.4375,13.26,10.867,104.57,15.603,345.88,9370.93,2860.29,108.296875,127.609375,201.36,150.71875,3212.6,500.75,98.5001,6234.4,7061.6,2484.0
2019-06-10,70.04,1775.0,28.96,128.57,466.375,2392.0,75.725,5215.3,142.81,71.91,69.85,112.275,95.534,1.16293,536.74,126.004,118.484375,128.49,1382.84,12039.79,270.12,8834.8,94.722,114.61,514.875,105.754,84.867,3.107,11646.0,11.606,7559.62,66.31,134.1,1889.0,944.14,628.47,170.39,923.8125,13.16,10.836,104.27,15.196,347.1,9370.93,2874.51,108.1875,127.125,198.39,149.6875,3224.99,503.75,98.5251,6265.3,7111.7,2476.0
2019-06-11,70.05,1778.0,28.79,128.88,479.8125,2387.0,75.625,5247.3,142.68,71.91,69.49,112.275,95.469,1.1645699999999999,540.38,124.472,118.4921875,128.38,1384.82,12089.97,271.13,8828.2,94.655,112.75,520.0,106.276,84.653,3.162,11885.0,11.636,7562.38,66.03,134.11,1913.0,945.4,628.47,170.64,924.625,13.3,10.808,104.03,15.301,348.21,9459.35,2872.23,108.15625,127.171875,199.27,149.8125,3241.18,514.1875,98.5201,6334.9,7132.0,2506.5
2019-06-12,69.72,1790.0,29.15,128.54,482.3125,2415.0,75.369,5215.3,142.96,69.24,70.46,112.3,95.79,1.15974,539.42,124.179,118.6328125,128.14,1390.65,12036.81,269.36,8785.0,94.64,115.13,525.9375,104.66,84.6,3.145,11841.0,11.593,7517.12,65.92,134.15,1898.0,944.43,618.94,170.76,944.8125,13.39,10.773,103.62,15.314,353.85,9479.53,2866.36,108.21484375,127.359375,199.69,149.8125,3225.94,522.375,98.5451,6332.0,7101.6,2509.0
2019-06-13,69.61,1787.0,29.64,128.47,495.8125,2376.0,75.399,5215.8,143.48,70.78,70.74,112.29,95.819,1.15867,539.16,122.76,118.875,128.49,1397.82,12087.49,269.61,8789.3,94.773,113.16,532.1875,104.187,84.814,3.064,11836.0,11.575,7566.91,65.89,134.13,1889.5,944.63,625.67,170.82,955.5625,13.53,10.762,103.82,15.458,356.29,9467.99,2879.69,108.3359375,127.75,200.3,150.46875,3228.8,531.5625,98.5701,6328.1,7104.0,2477.0
2019-06-14,69.1,1764.5,29.21,127.46,508.125,2352.0,74.876,5208.0,143.59,71.59,69.8,112.325,96.383,1.15127,536.63,122.129,118.7734375,128.41,1398.66,12022.4,266.87,8745.3,94.558,111.59,541.3125,103.739,82.754,3.146,11864.0,11.518,7522.15,65.09,134.18,1865.0,949.1,632.39,171.06,965.0,13.53,10.746,103.22,15.366,358.28,9462.23,2875.91,108.28125,127.6875,201.84,150.5625,3216.41,534.5,98.6001,6338.8,7084.7,2453.0
2019-06-17,68.96,1758.5,29.77,127.0,510.125,2336.0,74.896,5231.3,143.64,70.36,69.47,112.325,96.37,1.15224,535.78,123.391,118.765625,128.33,1396.99,12024.88,268.6,8718.4,94.548,111.65,540.4375,105.082,84.483,3.145,11769.0,11.501,7578.48,65.14,134.18,1886.0,951.23,625.67,170.84,982.1875,13.43,10.755,103.25,15.393,359.17,9481.45,2877.2,108.25,127.71875,200.64,150.8125,3226.89,535.5,98.5826,6323.3,7100.7,2470.0
2019-06-18,69.19,1781.0,29.97,127.2,504.5,2356.0,75.082,5349.3,143.8,71.74,69.14,112.465,96.47,1.14979,543.45,123.683,118.828125,128.91,1405.11,12269.83,274.33,8823.8,94.649,109.61,528.8125,105.008,82.881,3.068,11950.0,11.487,7690.13,65.43,134.72,1919.5,960.26,630.71,172.13,983.0,13.38,10.702,103.11,15.563,356.62,9615.03,2906.85,108.24609375,127.890625,204.12,151.1875,3293.58,527.5625,98.6026,6356.2,7189.8,2512.0
2019-06-19,69.35,1784.0,30.01,128.29,494.6875,2368.0,75.593,5358.1,143.74,71.37,69.2,112.405,95.903,1.15504,544.67,123.03,119.1640625,128.2,1403.13,12237.04,272.05,8810.2,95.057,111.88,520.0,104.013,83.034,3.0,12090.0,11.531,7719.3,65.62,134.38,1894.0,960.65,628.19,171.44,972.0,13.26,10.761,103.94,15.527,350.97,9551.6,2914.21,108.453125,128.25,202.53,151.625,3290.72,518.375,98.6326,6433.5,7136.8,2478.0
2019-06-20,69.67,1781.0,30.24,128.59,504.75,2305.0,76.145,5376.5,143.49,74.41,66.91,112.45,95.462,1.15938,546.94,121.386,119.3046875,128.85,1453.17,12285.73,275.24,8793.4,95.649,116.27,523.375,103.416,80.618,2.88,12300.0,11.742,7790.72,66.08,134.54,1903.0,963.48,649.77,171.91,985.1875,13.19,10.842,105.11,16.081,357.73,9593.89,2940.64,108.5078125,128.453125,204.56,151.875,3306.92,522.625,98.6776,6468.7,7168.1,2468.0
2019-06-21,69.71,1767.5,30.08,128.96,496.0625,2358.0,76.05,5369.2,143.12,75.27,64.77,112.405,95.045,1.16708,545.55,120.462,118.9765625,128.34,1456.5,12241.96,274.48,8790.8,95.506,114.96,514.3125,101.7,77.566,2.8810000000000002,12090.0,11.806000000000001,7769.42,65.99,134.33,1900.0,959.0,658.18,171.35,971.4375,12.97,10.903,105.49,15.872,349.53,9566.89,2931.3,108.3984375,127.90625,202.69,150.78125,3295.45,522.125,98.6926,6436.4,7123.9,2433.0
2019-06-24,70.11,1793.0,29.99,129.0,501.125,2344.0,76.17,5362.9,143.38,74.88,65.4,112.42,94.816,1.17029,543.37,118.75,119.2421875,128.78,1475.32,12182.26,274.58,8777.9,95.582,117.65,529.0625,101.899,74.107,3.035,12140.0,11.843,7776.68,66.36,134.45,1913.0,959.87,650.05,171.74,978.1875,13.02,10.994,106.01,15.962,351.75,9503.25,2932.79,108.49609375,128.328125,204.0,151.59375,3288.76,534.0,98.6776,6441.3,7146.2,2491.0
2019-06-25,70.04,1814.0,29.62,128.51,501.9375,2322.0,76.205,5357.5,143.63,75.1,65.69,112.44,94.976,1.16743,541.64,118.344,119.3515625,129.0,1475.84,12160.37,277.63,8762.7,95.735,122.73,528.8125,102.72,75.684,3.042,12300.0,11.756,7646.38,66.6,134.55,1939.5,950.71,660.42,172.15,972.25,13.08,10.992,105.7,15.882,349.65,9519.64,2902.99,108.5078125,128.515625,205.06,152.0625,3284.94,531.8125,98.6926,6442.3,7160.8,2543.0
2019-06-26,70.29,1820.0,29.42,128.45,497.1875,2319.0,76.606,5344.4,142.93,76.76,66.36,112.42,95.055,1.16692,541.54,122.399,119.0,128.7,1472.41,12160.37,275.4,8747.6,95.118,121.13,533.0625,104.834,74.819,3.02,12490.0,11.822,7667.68,66.98,134.41,1929.0,946.71,671.92,171.77,962.3125,12.76,11.003,105.36,15.876,347.1,9474.33,2898.81,108.36328125,127.984375,203.93,151.15625,3278.25,539.75,98.6976,6417.9,7155.0,2506.0
2019-06-27,70.48,1790.0,29.42,128.16,493.5625,2312.0,76.722,5337.6,143.26,76.83,66.03,112.43,95.069,1.16692,540.88,122.377,119.203125,128.61,1468.87,12200.67,275.29,8745.3,95.159,121.87,531.9375,104.809,75.099,3.094,12710.0,11.79,7708.28,67.2,134.46,1941.0,947.3,666.03,171.89,955.3125,13.29,10.98,105.53,15.783,345.77,9477.22,2911.73,108.4296875,128.328125,204.12,151.875,3281.12,543.4375,98.6276,6451.1,7144.8,2475.0
2019-06-28,70.63,1800.0,29.88,128.6,470.3125,2286.0,76.777,5380.9,143.21,75.74,65.79,112.45,94.993,1.16728,544.96,123.323,119.203125,128.46,1470.64,12325.03,274.99,8818.4,95.129,125.01,509.8125,103.814,73.344,3.073,12690.0,11.767,7711.53,67.36,134.53,1932.0,953.05,667.15,172.01,966.8125,13.07,10.983,105.57,15.832,348.09,9500.36,2924.94,108.41015625,128.359375,203.93,151.78125,3312.66,524.0625,98.6526,6408.1,7173.5,2495.0
2019-07-01,70.01,1794.0,29.63,127.9,460.0625,2357.0,76.426,5409.6,143.21,76.12,66.01,112.465,95.731,1.1578,551.47,123.481,119.015625,128.91,1445.26,12445.42,272.41,8875.6,94.512,127.18,490.5,103.565,73.827,3.018,12350.0,11.684,7808.01,66.87,134.71,1906.0,953.05,662.11,172.57,951.0625,13.02,10.887,104.29,15.679,339.15,9610.28,2948.29,108.31640625,128.078125,205.12,151.1875,3331.77,508.6875,98.6176,6435.5,7240.2,2462.0
2019-07-02,70.32,1782.0,29.29,127.56,463.9375,2330.0,76.606,5418.8,143.13,73.01,66.61,112.475,95.597,1.15826,553.08,124.697,119.25,129.71,1464.71,12453.87,269.97,8901.4,95.067,125.24,477.8125,103.565,74.997,2.982,12095.0,11.717,7856.37,66.9,134.72,1895.0,957.44,647.53,172.62,940.3125,12.79,10.921,104.46,15.725999999999999,337.49,9647.88,2960.11,108.36328125,128.53125,204.6,152.25,3344.2,500.1875,98.6376,6451.1,7299.1,2479.0
2019-07-03,70.81,1790.0,29.67,127.27,483.5625,2293.0,76.837,5462.1,143.36,74.67,66.59,112.47,95.654,1.15719,556.49,123.075,119.265625,130.16,1478.13,12536.45,271.9,8995.6,95.057,129.81,490.25,104.908,74.819,3.049,12350.0,11.755,7905.73,67.29,134.72,1878.0,964.84,643.33,172.94,951.0625,12.99,10.946,104.37,15.827,340.14,9677.77,2980.67,108.359375,128.640625,206.45,152.8125,3372.87,510.875,98.6926,6470.6,7347.7,2449.0
2019-07-04,70.81,1807.0,29.67,127.27,483.5625,2293.0,76.837,5464.5,143.11,74.06,66.59,112.47,95.654,1.15719,557.11,123.075,119.265625,130.31,1478.13,12553.36,271.9,9020.8,95.057,129.81,490.25,104.908,74.819,3.049,12340.0,11.755,7905.73,67.29,134.75,1878.5,964.65,644.45,173.12,951.0625,12.99,10.946,104.37,15.827,340.14,9685.49,2980.67,108.359375,128.640625,206.75,152.8125,3377.65,510.875,98.6776,6508.7,7340.4,2425.0
2019-07-05,70.23,1803.0,29.03,126.75,485.8125,2321.0,76.752,5438.3,141.86,75.15,66.28,112.44,96.209,1.15086,554.14,125.103,118.7265625,129.52,1456.5,12488.69,269.67,8968.8,94.389,126.9,491.875,106.45,73.37,3.219,12480.0,11.644,7869.65,66.4,134.6,1869.0,961.43,646.69,172.45,936.3125,12.8,10.796,103.76,15.481,337.6,9611.24,2970.84,108.12890625,127.859375,204.6,151.15625,3361.4,511.875,98.6876,6536.1,7291.8,2407.0
2019-07-08,70.14,1809.0,29.48,126.64,486.625,2429.0,76.687,5435.3,141.87,75.01,65.17,112.435,96.302,1.14989,553.19,125.17,118.71875,130.0,1456.39,12469.79,269.47,8938.5,94.247,121.53,486.875,105.605,71.284,3.199,12720.0,11.615,7819.03,66.41,134.63,1884.0,957.53,649.49,172.78,939.5625,12.9,10.772,103.56,15.532,337.6,9607.39,2959.12,108.12109375,127.890625,205.78,151.59375,3360.44,507.9375,98.6476,6462.8,7291.8,2378.0
2019-07-09,69.71,1821.0,29.5,126.15,478.875,2377.0,76.511,5418.3,141.83,75.07,63.07,112.42,96.412,1.14928,550.22,128.752,118.59375,129.84,1456.91,12363.34,266.02,8899.9,94.124,122.73,485.25,107.57,72.607,3.229,12700.0,11.606,7863.38,66.23,134.56,1922.0,964.06,646.13,172.48,947.0,12.79,10.755,103.6,15.632,341.35,9580.39,2962.59,108.0703125,127.6875,204.68,151.28125,3346.11,499.6875,98.6526,6444.3,7276.2,2363.0
2019-07-10,70.01,1850.0,29.59,126.53,481.625,2365.0,76.832,5413.9,141.8,78.4,63.58,112.41,96.023,1.15367,549.47,128.279,118.7890625,129.46,1469.4,12296.68,273.01,8888.9,94.502,120.96,487.75,107.072,72.988,3.254,12990.0,11.693999999999999,7947.08,66.58,134.43,1963.0,963.09,666.59,171.78,956.125,12.95,10.813,104.01,15.713,343.01,9552.43,2977.79,108.21875,127.828125,202.65,150.84375,3339.42,501.6875,98.6176,6477.5,7271.8,2401.0
2019-07-11,70.16,1828.0,29.68,126.73,491.875,2348.0,76.822,5398.9,141.45,77.83,62.93,112.4,95.986,1.15397,550.79,128.527,118.5546875,128.51,1463.36,12259.86,272.36,8915.7,94.446,122.16,509.8125,107.321,72.836,3.217,13130.0,11.743,7937.05,66.83,134.27,1972.5,963.09,678.3,171.1,960.9375,12.82,10.85,103.93,15.631,344.89,9510.0,2984.25,108.15234375,127.359375,199.71,149.75,3335.59,518.375,98.6376,6500.9,7252.3,2428.0
2019-07-12,70.66,1822.0,29.82,127.17,502.9375,2359.0,77.048,5419.3,141.55,78.06,62.4,112.4,95.746,1.1553,551.24,127.603,118.640625,128.56,1469.08,12243.45,273.01,8931.2,95.001,121.81,516.1875,107.918,72.276,3.266,13470.0,11.746,7978.4,67.13,134.24,1976.0,959.09,674.39,170.96,976.125,12.74,10.863,104.5,15.723,347.54,9401.05,2995.68,108.18359375,127.484375,199.41,149.9375,3334.64,519.8125,98.5326,6481.4,7240.2,2438.0
2019-07-15,70.78,1842.0,29.79,126.66,488.3125,2281.0,76.972,5424.6,141.77,77.78,63.74,112.41,95.866,1.15397,553.06,127.649,118.6796875,128.99,1470.44,12323.04,274.74,8971.9,94.925,125.93,496.0,107.943,71.783,3.206,13665.0,11.748,8005.21,67.37,134.39,1981.0,959.09,669.38,171.61,963.875,12.49,10.885,104.45,15.857,344.0,9456.97,2997.56,108.19140625,127.546875,201.58,150.28125,3345.15,504.6875,98.5176,6445.2,7280.1,2444.0
2019-07-16,70.54,1850.0,29.48,125.51,481.9375,2289.0,76.827,5459.7,141.63,75.29,62.37,112.415,96.359,1.14847,554.99,127.108,118.515625,128.71,1468.04,12351.4,273.62,9002.0,94.532,120.56,493.0,107.669,70.842,3.07,14070.0,11.703,7961.11,67.2,134.41,1985.0,958.9,668.82,171.62,948.875,12.42,10.842,104.04,16.18,340.47,9487.83,2987.33,108.12890625,127.296875,201.66,149.84375,3356.62,504.4375,98.5676,6430.6,7311.7,2482.0
2019-07-17,70.55,1847.0,29.15,125.81,482.75,2285.0,76.987,5418.3,142.36,74.48,61.93,112.445,96.172,1.15,555.98,126.68,118.7578125,129.34,1480.63,12266.33,275.24,8922.8,94.746,122.67,488.0,107.57,73.486,3.068,14450.0,11.688,7903.73,67.58,134.61,2006.0,956.85,649.87,172.2,943.3125,12.21,10.869,104.19,16.482,339.48,9576.53,2965.47,108.1796875,127.75,203.43,150.9375,3339.42,502.4375,98.5776,6454.0,7268.4,2474.5
2019-07-18,71.07,1854.0,29.11,126.85,470.0,2300.0,76.967,5398.4,142.76,72.46,60.82,112.445,95.771,1.15433,555.27,125.643,118.9609375,129.35,1485.62,12163.85,274.64,8865.8,95.256,124.04,478.0625,106.848,74.181,3.045,14860.0,11.729,7951.84,67.94,134.7,2049.0,957.92,634.27,172.52,941.9375,11.96,10.924,104.6,16.716,338.92,9628.6,2977.99,108.296875,128.03125,204.0,151.15625,3324.12,490.5,98.6226,6426.7,7231.9,2465.0
2019-07-19,70.83,1848.0,29.6,126.41,476.9375,2325.0,76.862,5398.4,142.73,73.09,62.29,112.475,96.136,1.14933,555.32,126.139,118.859375,129.63,1484.17,12186.24,278.94,8815.6,94.986,122.56,486.0625,107.047,75.166,2.997,14730.0,11.696,7860.88,67.8,134.78,2051.0,956.36,642.07,172.66,963.5625,12.0,10.842,104.63,16.713,343.56,9556.28,2957.43,108.21875,127.921875,203.75,150.9375,3317.43,499.4375,98.6176,6489.2,7243.6,2425.0
2019-07-22,70.75,1816.0,29.21,126.24,467.5625,2386.0,76.566,5414.4,143.05,74.01,62.83,112.495,96.258,1.14836,559.45,128.122,118.8984375,129.9,1484.38,12216.58,275.85,8802.7,94.904,120.04,474.1875,107.893,74.584,3.078,14300.0,11.65,7943.07,67.82,134.9,2009.0,959.39,651.82,173.05,949.4375,11.97,10.821,104.74,16.936,340.47,9544.71,2969.45,108.22265625,127.984375,205.06,151.125,3327.95,484.3125,98.6376,6477.5,7248.0,2417.0
2019-07-23,70.41,1816.0,29.5,125.81,471.125,2333.0,76.431,5464.5,143.0,74.68,63.33,112.5,96.733,1.14204,565.5,128.144,118.765625,130.21,1478.97,12432.48,273.62,8926.6,94.542,116.85,476.6875,108.49,77.227,3.062,14170.0,11.552,8002.2,67.23,134.91,2031.5,962.7,652.1,173.18,946.75,12.41,10.747,104.31,17.003,338.26,9608.35,2988.32,108.171875,127.75,205.22,150.5,3374.78,484.3125,98.6526,6504.8,7305.4,2436.0
2019-07-24,70.14,1826.0,29.81,126.18,469.5,2321.0,76.376,5451.4,143.37,73.92,63.93,112.5,96.767,1.14046,566.6,128.707,118.8046875,130.32,1480.94,12456.36,274.84,8971.5,94.578,115.36,485.5,108.341,77.564,2.956,14550.0,11.6,8056.58,67.2,134.96,2085.0,964.94,660.46,173.57,952.375,12.49,10.791,104.27,17.158,338.15,9535.07,3001.83,108.1796875,127.90625,206.73,151.0,3371.91,494.75,98.6726,6561.5,7246.0,2459.0
