date,NQ1 Index,RX1 Comdty,TU1 Comdty,SF1 Curncy,UB1 Comdty,HG1 Comdty,PT1 Index,EC1 Curncy,FV1 Comdty,JB1 Comdty,BO1 Comdty,VG1 Index,NG1 Comdty,TY1 Comdty,BP1 Curncy,XM1 Comdty,GC1 Comdty,GX1 Index,EO1 Index,CN1 Comdty,US1 Comdty,JY1 Curncy,WN1 Comdty,Z 1 Index,SM1 Comdty,SI1 Comdty,NV1 Curncy,G 1 Comdty,LMNIDS03 Comdty,QC1 Index,DU1 Comdty,CO1 Comdty,LMPBDS03 Comdty,SE1 Curncy,KW1 Comdty,QS1 Comdty,OE1 Comdty,LMZSDS03 Comdty,SM1 Index,LMAHDS03 Comdty,NO1 Curncy,C 1 Comdty,CL1 Comdty,XB1 Comdty,W 1 Comdty,SP1 Index,CF1 Index,CT1 Comdty,DX1 Curncy,HO1 Comdty,HI1 Index,KC1 Comdty,XP1 Index,FC1 Comdty,IB1 Index,CC1 Comdty,ST1 Index,SB1 Comdty,NK1 Index,LH1 Comdty,S 1 Comdty,AD1 Curncy,LC1 Comdty,CD1 Curncy
2003-08-07,1396.59,83.2,95.22265625,97.35,69.91,86.24,343.57,1.287,83.0859375,117.75,45.33,1558.69,431.905,75.390625,154.85,93.4206,507.47,4059.05,215.89,83.0,74.5625,112.626,,3091.0,52.68,7.574,38.42,72.03,9220.0,,99.043,60.05,525.0,13.426,2077.0,353.89,88.688,867.5,3368.21,1445.0,13.034,1347.625,115.47,,3674.0625,934.91,2103.5,139.53,103.002,120.7,7041.0,527.73,2828.8,70.622,3949.7,2938.0,,21.72,7471.0,77.122,362.25,45.01,101.87,70.796
2003-08-08,1386.28,83.86,95.26953125,96.64,70.64,84.82,347.05,1.2785,83.1640625,117.91,45.45,1572.76,428.081,75.453125,153.39,93.4502,512.93,4051.75,218.76,83.08,74.4375,112.559,,3132.0,53.17,7.505,38.42,72.48,8940.0,,99.192,59.54,505.0,13.363,2079.9375,349.38,89.221,836.0,3382.39,1416.0,12.925,1350.8125,114.72,,3676.625,938.27,2126.3,140.02,103.657,119.12,7027.0,521.59,2842.4,70.719,3964.3,2992.0,,21.18,7495.0,78.148,365.625,45.03,103.476,70.816
2003-08-11,1400.02,83.3,95.1796875,96.85,69.98,85.34,350.63,1.2861,82.9921875,117.86,45.24,1584.91,435.899,75.125,153.87,93.3416,520.69,4074.27,219.57,82.7,73.90625,112.921,,3158.9,54.21,7.517,38.91,72.09,9005.0,,99.033,59.38,508.0,13.338,2100.5625,348.33,88.807,833.0,3386.44,1415.0,12.895,1330.1875,114.12,,3686.9375,941.43,2143.1,138.29,103.024,118.0,7187.0,500.3,2841.5,70.409,3992.1,3040.0,,21.79,7624.0,77.122,373.4375,45.57,102.004,71.548
2003-08-12,1422.93,83.41,95.28515625,96.3,70.23,83.49,352.24,1.28043,83.1875,117.86,45.54,1594.5,443.378,75.234375,153.48,93.3317,515.95,4129.67,221.0,82.89,74.03125,113.202,,3162.4,56.63,7.31,38.89,72.02,9070.0,,99.061,59.3,507.0,13.34,2125.625,346.96,88.887,830.0,3410.07,1415.0,12.84,1395.25,113.8,,3720.375,949.88,2154.9,135.55,103.41,117.82,7212.0,494.98,2842.4,70.313,4011.8,3004.0,,21.53,7720.0,76.288,383.9375,45.58,102.74,71.409
2003-08-13,1423.5,82.76,95.08203125,96.14,69.41,83.81,354.03,1.28054,82.53125,117.47,45.17,1597.06,440.149,74.078125,153.79,93.2477,521.12,4136.97,220.94,82.24,72.28125,112.452,,3168.4,56.96,7.562,38.94,71.47,9125.0,,98.959,57.59,481.5,13.439,2144.75,338.74,88.497,828.0,3397.92,1422.0,12.672,1396.8125,109.73,,3753.75,944.79,2155.2,137.18,103.421,113.99,7306.0,505.62,2858.7,70.255,4000.3,3044.0,,21.18,7817.0,76.705,381.8125,45.52,102.974,71.548
2003-08-14,1426.36,82.4,95.01953125,95.72,69.16,84.5,354.54,1.2734,82.328125,116.69,45.33,1639.91,415.673,73.9375,153.22,93.2131,526.58,4211.24,224.26,82.26,72.46875,112.465,,3214.7,57.06,7.57,38.76,71.19,9260.0,,98.809,58.03,478.0,13.27,2202.25,330.85,88.075,834.0,3420.88,1434.0,12.678,1396.8125,110.84,,3787.1875,947.57,2191.1,135.57,103.925,114.95,7353.0,494.98,2841.5,70.95,4078.9,3034.0,,20.83,7954.0,75.369,384.9375,45.35,103.309,70.816
2003-08-15,1436.67,82.8,95.1171875,95.8,69.71,83.76,354.71,1.27397,82.5390625,116.51,45.01,1638.0,412.018,74.21875,152.76,93.2675,522.56,4200.28,226.33,82.63,72.65625,112.412,,3212.8,57.45,7.407,38.95,71.4,9220.0,,98.996,57.91,480.0,13.24,2246.4375,332.56,88.457,810.0,3464.09,1426.5,12.674,1398.4375,110.7,,3892.625,950.26,2202.5,134.88,103.904,113.72,7380.0,492.11,2839.7,71.511,,2988.0,,20.76,7946.0,74.646,385.3125,45.59,103.878,71.221
2003-08-18,1473.89,82.88,95.09765625,94.69,69.89,84.23,356.24,1.26264,82.6796875,115.77,46.54,1653.35,414.993,74.46875,152.1,93.2823,515.66,4278.2,228.24,83.02,73.125,112.144,,3239.0,61.18,7.407,38.89,71.47,9365.0,,98.931,57.61,482.0,13.093,2271.4375,335.65,88.465,799.0,3491.1,1421.5,12.527,1452.375,110.13,,3944.0625,958.22,2217.9,135.82,104.602,112.28,7467.0,486.79,2859.6,72.013,4108.6,3073.0,,21.02,8066.0,75.983,406.25,45.48,105.083,71.024
2003-08-19,1491.64,83.06,95.1875,94.75,70.37,84.92,359.9,1.26196,82.9921875,114.67,46.1,1645.03,421.877,75.078125,152.08,93.2922,520.11,4268.46,229.53,83.8,74.21875,113.229,,3228.4,59.8,7.51,38.69,71.5,9680.0,,98.968,57.23,487.0,13.061,2188.9375,331.19,88.561,812.0,3501.91,1440.0,12.54,1415.875,109.45,,3797.5,962.16,2222.6,136.49,104.634,111.84,7458.0,484.74,2867.8,72.613,4119.4,3059.0,,20.67,8235.0,77.211,396.125,45.38,104.815,70.628
2003-08-20,1488.2,82.74,95.109375,94.78,69.76,85.19,359.56,1.25935,82.75,114.31,46.37,1646.31,435.05,74.65625,152.76,93.3959,525.86,4268.46,228.93,83.53,73.78125,113.523,,3204.1,60.98,7.55,39.11,71.36,9595.0,,98.903,57.97,488.5,13.105,2187.5,333.59,88.386,812.0,3480.3,1436.0,12.571,1439.6875,110.34,,3764.0625,958.41,2202.8,139.03,104.666,113.34,7486.0,483.92,2867.8,73.386,4111.2,3143.0,,21.02,8275.0,77.681,402.25,45.74,106.823,70.381
2003-08-21,1504.24,82.48,94.90234375,93.08,69.52,84.92,359.9,1.23748,82.2421875,115.1,46.54,1658.46,448.308,74.1875,151.09,93.3514,518.39,4338.46,232.09,83.1,73.5,113.831,,3210.5,62.0,7.435,38.74,71.22,9580.0,,98.818,59.72,492.0,12.92,2155.0625,344.56,88.147,814.0,3520.81,1417.0,12.333,1425.375,,,3733.1875,961.29,2218.3,138.47,105.943,117.66,7621.0,498.34,2865.1,73.966,4128.6,3255.0,,20.73,8315.0,76.489,403.625,45.24,108.061,70.144
2003-08-22,1494.5,82.67,94.953125,92.77,69.78,84.97,357.94,1.23272,82.421875,114.94,46.49,1656.54,448.733,74.546875,150.91,93.302,521.98,4324.46,234.74,83.26,74.0625,113.925,,3213.2,62.42,7.513,38.66,71.26,9550.0,,98.856,59.7,493.0,12.831,2158.0625,347.99,88.298,813.0,3539.05,1433.0,12.262,1439.6875,110.2,,3730.625,952.18,2235.7,137.8,106.265,117.24,7694.0,492.11,2870.5,74.391,4124.3,3293.0,,20.92,8283.0,77.103,409.0,45.07,109.232,70.371
2003-08-25,1496.79,82.65,94.8828125,92.92,69.71,85.13,356.58,1.23238,82.21875,114.74,46.07,1648.23,431.99,74.21875,150.55,93.3218,519.25,4270.29,232.25,82.99,73.4375,114.206,,3213.2,63.37,7.505,38.62,71.26,,,98.875,,,12.803,2121.1875,,88.298,,3487.73,,12.265,1442.875,109.23,,3684.375,953.33,2210.9,137.67,106.19,116.39,7679.0,494.44,2871.4,74.642,4105.2,3399.0,,20.99,8259.0,77.825,409.0,45.07,107.291,70.559
2003-08-26,1498.51,82.78,95.0,93.35,69.9,84.02,357.6,1.23272,82.375,114.16,46.03,1620.73,428.166,74.5,150.57,93.2675,525.57,4208.8,229.77,83.14,73.90625,114.273,,3175.3,63.01,7.52,38.17,71.25,9430.0,,98.903,59.84,489.0,12.768,2135.9375,343.88,88.409,807.0,3484.35,1427.0,12.231,1446.0,110.58,,3712.625,955.06,2186.1,138.54,106.094,117.01,7694.0,490.55,2858.7,74.874,4077.5,3532.0,,21.4,8332.0,77.681,402.375,44.58,108.162,70.925
2003-08-27,1511.68,82.57,94.89453125,92.98,69.38,83.86,360.15,1.23249,82.15625,114.32,46.72,1641.19,418.732,74.21875,150.57,93.3169,535.91,4250.2,232.37,82.81,73.5,114.126,,3194.2,63.76,7.714,37.86,71.13,9270.0,,98.875,58.66,492.0,12.812,2124.125,337.02,88.298,811.0,3498.53,1431.0,12.217,1453.9375,108.02,,3710.0625,955.25,2201.5,138.86,106.255,113.95,7639.0,486.65,2877.8,75.029,4084.9,3454.0,,20.99,8251.0,78.548,406.4375,44.28,110.169,70.381
2003-08-28,1524.85,82.84,95.13671875,92.77,69.85,83.28,360.32,1.23102,82.640625,114.08,47.09,1648.87,423.963,74.890625,150.93,93.2922,532.32,4269.68,232.54,83.27,74.40625,114.166,,3187.0,65.53,7.71,37.96,71.36,9260.0,,98.931,59.18,492.0,12.853,2102.0625,341.48,88.417,811.0,3514.06,1420.5,12.268,1460.3125,109.02,,3689.5,960.53,2232.7,140.39,106.201,114.24,7707.0,491.72,2880.5,74.989,4103.7,3573.0,,20.48,8235.0,78.331,412.0,44.43,109.835,70.757
2003-08-29,1536.87,82.85,95.0703125,93.65,69.84,84.85,360.07,1.24269,82.5,113.99,48.25,1639.91,405.698,74.765625,150.97,93.3712,539.79,4249.59,231.49,83.43,74.25,114.903,,3165.8,65.07,7.683,38.36,71.25,9390.0,,98.959,59.28,503.0,13.001,2144.8125,346.28,88.473,824.0,3484.35,1429.0,12.456,1478.6875,109.27,,3776.25,966.76,2226.0,142.37,105.299,115.64,7801.0,494.05,2895.9,75.401,4074.3,3589.0,,20.12,8307.0,79.162,412.5,44.91,110.906,71.31
2003-09-01,1545.46,82.44,,93.87,69.27,,,1.2419,,112.95,,1669.34,,,150.38,93.3366,,4357.34,236.33,,,114.97,,3198.0,,,38.23,71.23,9520.0,,98.865,58.8,505.5,,,339.76,88.203,825.5,3521.49,1434.0,,,,,,971.17,2254.5,,105.278,,7816.0,,2898.6,,4114.3,,,,8573.0,,,44.7,,71.518
2003-09-02,1560.92,81.62,94.859375,92.75,68.3,85.58,363.13,1.22615,81.8828125,111.85,47.65,1662.3,397.808,73.859375,150.42,93.223,536.2,4345.16,236.26,83.02,73.03125,115.304,,3194.2,63.24,7.5,37.36,70.6,9880.0,,98.66,55.32,509.0,12.854,2114.875,326.05,87.582,828.0,3499.88,1434.0,12.294,1467.9375,101.79,,3739.0625,980.58,2259.5,142.25,106.33,,7828.0,496.39,2913.1,75.557,4121.1,3532.0,,19.84,8645.0,79.74,402.375,44.14,111.542,71.043
2003-09-03,1559.21,81.62,94.9296875,92.92,68.35,87.1,362.79,1.2281900000000001,82.0078125,112.08,48.14,1689.8,402.525,74.03125,150.55,93.2032,537.21,4448.04,240.01,82.76,73.0,115.465,,3237.9,63.88,7.605,37.68,70.47,9930.0,,98.716,55.76,510.0,12.938,2097.8125,322.96,87.67,838.0,3580.24,1447.0,12.337,1493.9375,102.07,,3682.0625,985.37,2295.3,142.47,106.062,116.32,7926.0,493.66,2907.6,76.361,4170.6,3389.0,,19.61,8613.0,80.607,406.75,44.4,113.55,71.647
2003-09-04,1574.67,81.94,95.1875,93.36,68.7,85.9,364.57,1.23771,82.453125,112.96,48.37,1692.36,412.472,74.578125,151.57,93.2032,535.77,4472.39,238.54,83.18,73.4375,114.755,,3225.7,65.18,7.538,37.76,70.59,9625.0,,98.847,54.9,506.5,13.04,2083.5625,316.45,87.932,823.0,3583.61,1431.0,12.454,1510.75,100.3,,3644.875,986.43,2288.6,143.29,105.482,114.79,7996.0,506.13,2922.1,76.145,4156.0,3473.0,,19.1,8565.0,81.041,412.0,44.41,113.65,71.963
2003-09-05,1564.36,82.15,95.5859375,95.0,68.77,87.26,364.91,1.2582200000000001,83.296875,113.48,47.7,1668.06,409.128,75.609375,152.31,93.2675,542.52,4398.73,238.09,83.85,74.71875,114.662,,3231.0,65.46,7.71,38.22,70.86,9820.0,,99.061,54.7,519.5,13.269,2036.5625,316.11,88.242,832.0,3583.61,1447.0,12.628,1486.3125,99.96,,3558.1875,980.77,2275.2,144.11,104.258,113.99,7986.0,517.04,2908.6,76.126,4135.7,3465.0,,19.36,8565.0,83.534,411.3125,44.89,113.817,72.131
2003-09-08,1589.55,82.44,95.55078125,94.73,68.77,86.95,365.93,1.25708,83.1953125,113.66,47.63,1687.24,399.695,75.5,151.93,93.391,538.93,4441.34,240.17,83.87,74.53125,114.929,,3258.7,65.74,7.645,38.34,71.1,9750.0,,99.155,54.62,519.0,13.248,2045.0625,319.54,88.467,835.0,3609.95,1437.0,12.608,1469.5,99.85,,3585.4375,988.73,2287.0,142.62,104.333,113.8,7973.0,548.21,2925.8,77.085,4165.1,3456.0,,19.23,8589.0,85.015,413.1875,45.07,115.557,72.062
2003-09-09,1570.66,82.18,95.59375,95.32,68.28,85.85,363.04,1.2717,83.3359375,112.91,47.65,1665.5,405.612,75.625,152.45,93.3218,548.41,4376.81,236.86,83.84,74.65625,114.648,,3241.3,66.44,7.882,38.74,70.77,9630.0,,99.118,55.02,514.0,13.354,2032.25,317.48,88.363,825.0,3581.59,1391.0,12.733,1484.8125,100.99,,3553.1875,982.4,2263.8,143.93,103.507,115.16,7864.0,552.11,2934.8,77.418,4129.1,3395.0,,19.07,8798.0,84.618,419.1875,45.66,116.495,72.289
2003-09-10,1532.29,82.51,95.73828125,95.03,68.74,84.8,362.96,1.27046,83.8046875,113.32,48.16,1646.95,426.021,76.203125,152.58,93.3613,545.97,4313.51,232.47,84.12,75.5,114.394,,3226.8,65.98,7.882,38.64,71.07,9680.0,,99.212,55.32,518.0,13.368,2036.5625,316.45,88.588,827.0,3584.96,1378.5,12.678,1481.75,101.58,,3545.8125,972.42,2232.0,150.17,103.593,115.78,7724.0,551.33,2914.0,77.575,4062.9,3324.0,,19.52,8718.0,85.593,417.75,45.57,116.193,72.368
2003-09-11,1548.9,82.39,95.640625,95.01,68.41,86.74,364.15,1.2691,83.5390625,114.16,50.29,1650.79,406.298,75.890625,152.95,93.2971,545.54,4336.64,231.95,83.71,74.9375,114.394,,3212.8,67.49,8.002,38.66,70.98,9840.0,,99.118,54.31,519.0,13.431,2003.8125,314.08,88.395,829.5,3586.31,1416.0,12.675,1425.125,99.75,,3486.3125,975.49,2246.1,157.59,103.646,113.33,7758.0,561.46,2885.0,78.653,4069.2,3114.0,,19.2,8492.0,87.255,431.25,45.75,117.9,72.062
2003-09-12,1556.92,83.13,95.7734375,95.33,69.52,85.43,362.79,1.27896,83.8046875,113.85,51.79,1622.01,408.699,76.296875,153.85,93.2724,539.94,4254.46,230.61,83.91,75.4375,114.139,,3218.1,67.21,7.8100000000000005,38.64,71.6,9800.0,,99.352,53.81,516.5,13.505,1999.5,304.58,88.973,823.0,3574.16,1411.0,12.762,1394.5625,97.84,,3483.8125,976.74,2228.3,159.49,103.078,112.16,,546.65,2891.3,78.751,4009.2,3055.0,,19.36,8637.0,84.401,436.3125,45.91,115.892,72.487
2003-09-15,1543.17,83.0,95.87890625,95.38,69.25,86.06,362.62,1.2806600000000001,84.0546875,,52.12,1633.52,401.753,76.453125,153.66,93.3614,538.07,4287.94,232.61,83.95,75.5,113.992,,3232.9,66.47,7.8,38.94,71.48,9870.0,,99.315,54.02,517.0,13.456,2013.75,305.6,88.868,829.0,3599.14,1414.0,12.812,1388.4375,97.39,,3530.9375,973.19,2239.7,157.96,103.003,112.06,7858.0,512.37,2895.9,78.711,4033.8,3081.0,,18.84,,84.835,433.5,46.21,115.223,72.418
2003-09-16,1584.4,82.86,95.84375,94.58,68.83,85.53,365.59,1.26612,83.9921875,114.48,51.68,1652.07,399.695,76.21875,152.19,93.3317,536.63,4340.9,234.65,83.78,75.0,115.288,,3259.9,65.42,7.829,38.8,71.2,9855.0,,99.287,53.04,519.0,13.383,2008.0625,300.85,88.796,826.5,3619.4,1408.0,12.661,1371.625,95.39,,3503.6875,987.58,2269.2,154.87,103.783,110.23,7894.0,487.82,2895.0,78.888,4076.0,2996.0,,19.07,8790.0,84.04,427.75,45.98,114.085,72.15
2003-09-17,1578.1,83.07,95.87890625,95.58,68.88,86.42,364.15,1.28055,84.2421875,114.62,52.74,1645.67,398.066,76.625,154.41,93.307,540.51,4325.68,236.68,84.09,76.0625,115.234,,3258.7,65.74,7.922,38.7,71.08,9970.0,,99.39,52.38,520.0,13.627,1991.0,294.06,89.013,828.0,3643.71,1409.0,12.941,1368.5625,93.55,,3464.0,985.57,2274.6,159.89,102.736,106.73,7969.0,496.39,2914.0,79.182,4083.2,3088.0,,18.94,8822.0,85.485,432.3125,46.19,114.922,72.457
2003-09-18,1601.58,82.99,95.7578125,94.81,68.82,86.79,362.79,1.2741799999999999,84.1484375,115.16,53.83,1671.25,383.402,76.5625,154.83,93.3614,541.08,4414.56,237.41,84.12,76.09375,116.102,,3269.7,65.91,7.882,38.84,71.22,10100.0,,99.362,52.22,521.0,13.552,1941.125,291.35,88.917,827.5,3659.92,1419.0,12.96,1368.5625,94.04,,3377.3125,996.91,2287.3,158.01,102.917,106.12,7876.0,487.82,2921.2,79.064,4110.6,3012.0,,19.2,8935.0,87.147,439.125,46.25,115.122,72.616
2003-09-19,1594.15,83.13,95.71875,96.01,69.32,87.0,362.87,1.28702,84.0859375,115.04,54.31,1650.22,384.431,76.703125,156.71,93.3515,548.55,4370.36,234.96,84.18,76.4375,117.09,,3219.4,66.97,7.922,39.31,71.3,10115.0,,99.418,51.67,523.5,13.706,1962.5,286.6,89.069,838.0,3641.69,1436.5,13.061,1382.3125,93.55,,3441.6875,992.68,2261.5,157.34,101.881,104.84,7868.0,490.94,2924.8,79.299,4055.9,3096.0,,19.1,8806.0,87.545,446.8125,46.65,114.453,73.252
2003-09-22,1561.0,83.48,95.73046875,97.26,69.61,87.05,360.58,1.30168,83.921875,116.26,55.4,1601.78,385.374,76.390625,158.46,93.3861,556.17,4211.72,229.25,84.5,75.6875,119.494,,3204.7,68.3,7.897,39.78,71.33,10255.0,,99.568,52.1,537.0,13.855,1965.3125,291.01,89.374,838.0,3554.62,1436.0,13.187,1393.0625,93.31,,3424.375,981.53,2201.5,157.22,100.673,105.29,7760.0,504.57,2901.3,79.495,3959.8,3063.0,,19.42,8419.0,87.219,456.125,47.18,115.156,73.569
2003-09-23,1587.86,83.52,95.7578125,96.96,69.76,86.47,365.25,1.29963,84.0625,,55.26,1590.94,386.832,76.515625,158.6,93.3861,554.3,4145.72,226.42,84.64,76.125,119.44,,3207.7,68.37,7.852,39.55,71.42,10185.0,,99.559,52.08,537.0,13.978,1949.6875,295.42,89.366,839.0,3521.54,1431.0,13.275,1368.5625,,,3416.9375,985.47,2188.8,161.79,100.812,106.25,7851.0,500.29,2886.0,79.789,3967.8,3267.0,,19.26,,85.702,455.9375,46.98,117.164,72.934
2003-09-24,1528.99,83.6,95.85546875,97.18,69.49,86.84,362.45,1.30179,84.296875,116.01,55.86,1556.52,393.435,76.953125,159.23,93.396,556.6,4020.39,226.0,84.91,76.875,120.055,,3216.8,67.98,7.949,39.51,71.34,10250.0,,99.643,54.42,537.5,14.086,1992.375,310.01,89.535,851.0,3535.72,1437.5,13.444,1371.625,97.13,,3498.6875,968.07,2186.8,161.94,100.524,111.79,8117.0,509.25,2900.4,79.887,3942.9,3336.0,,19.2,8435.0,83.317,457.3125,47.05,116.729,73.222
2003-09-25,1508.41,83.58,95.87109375,97.65,69.61,87.15,356.84,1.30202,84.359375,115.29,55.01,1573.73,389.49,77.078125,159.31,93.4948,553.01,4050.66,223.12,85.06,77.25,119.48,,3193.7,68.72,7.817,39.58,71.47,10280.0,,99.643,54.71,537.0,14.061,2042.25,308.65,89.511,853.0,3475.64,1437.0,13.349,1383.875,97.3,,3573.0625,958.94,2166.7,161.31,100.598,111.17,8124.0,506.91,2876.9,79.606,3934.3,3389.0,,18.75,8282.0,83.715,459.0625,47.13,115.792,73.222
2003-09-26,1498.12,83.94,95.99609375,97.8,70.08,86.0,353.95,1.30032,84.7578125,115.08,54.64,1560.99,379.886,77.5625,159.18,93.5047,546.97,4048.24,220.15,85.25,77.84375,119.601,,3149.9,68.58,7.702,39.23,71.81,10150.0,,99.718,54.36,535.0,13.964,2029.4375,306.95,89.727,851.0,3449.31,1413.0,13.272,1383.875,96.85,,3563.125,955.77,2155.0,160.48,100.716,112.28,8085.0,493.66,2869.7,78.983,3880.5,3265.0,,19.04,8322.0,81.547,459.8125,46.81,114.587,73.073
2003-09-29,1527.27,83.9,95.9765625,98.96,70.06,86.26,355.57,1.31338,84.625,114.81,56.47,1557.8,402.411,77.34375,159.89,93.564,549.27,4026.44,219.13,84.94,77.28125,120.575,,3143.9,71.15,7.5969999999999995,39.45,71.65,10185.0,,99.718,54.75,535.5,14.167,2009.5,315.43,89.727,846.0,3443.91,1424.0,13.361,1382.3125,97.68,,3521.0,965.09,2136.2,165.18,99.85,113.41,8006.0,494.05,2864.2,79.806,3862.5,3271.0,,19.61,8201.0,80.174,478.5,46.95,116.394,73.132
2003-09-30,1492.98,84.16,96.20703125,99.53,70.39,85.69,354.29,1.3202,85.2109375,114.98,57.04,1532.94,397.068,78.109375,159.6,93.5096,553.43,3958.02,215.07,85.46,78.5625,120.121,,3103.8,70.31,7.698,39.53,71.77,10065.0,,99.812,56.34,547.0,14.079,2032.25,320.52,89.92,844.0,3399.36,1420.5,13.301,1347.1875,100.43,,3570.5625,955.39,2099.4,165.82,99.594,116.68,8035.0,490.16,2855.2,79.847,3824.4,3314.0,,19.84,8266.0,80.246,474.3125,47.23,117.264,73.232
2003-10-01,1524.41,84.19,96.25390625,99.95,70.27,86.16,358.8,1.32781,85.2109375,114.91,57.25,1565.45,384.49,78.109375,160.1,93.6579,551.85,4036.74,218.29,85.63,78.5,120.989,,3151.8,70.94,7.642,39.85,71.77,10050.0,,99.793,56.89,547.0,14.132,2063.625,332.05,89.92,843.0,3420.96,1423.0,13.384,1347.1875,101.08,,3610.1875,976.82,2136.9,164.45,99.06,,,507.69,2857.9,80.69,3847.3,3185.0,,19.84,8355.0,80.607,481.3125,47.71,119.004,73.46
2003-10-02,1530.13,83.53,96.19921875,99.74,69.35,87.26,360.33,1.32554,84.9453125,115.27,58.8,1553.97,385.229,77.703125,160.37,93.6085,549.99,3994.96,220.6,85.2,77.96875,120.869,,3181.7,71.53,7.635,39.88,71.19,10320.0,,99.587,57.69,552.0,14.196,2053.625,332.05,89.414,849.0,3434.46,1430.0,13.407,1347.1875,102.63,,3558.1875,979.9,2140.9,166.52,99.092,118.11,8289.0,502.63,2899.5,81.614,3855.4,3167.0,,19.65,8605.0,79.596,488.1875,47.68,119.808,73.807
2003-10-03,1573.57,82.8,95.890625,98.2,68.77,87.63,358.97,1.31077,84.21875,115.42,57.37,1611.98,391.888,76.65625,159.64,93.559,530.35,4154.2,226.35,84.32,76.25,120.602,,3243.6,69.67,7.2379999999999995,39.28,70.71,10440.0,,99.249,58.59,554.0,14.03,2019.4375,333.41,88.692,857.0,3510.07,1438.5,13.243,1364.0,104.56,,3491.25,988.45,2207.8,164.16,99.947,119.51,8337.0,507.3,2899.5,81.916,3943.5,3179.0,,19.93,8645.0,78.982,474.875,47.12,120.243,73.549
2003-10-06,1585.0,83.13,96.01171875,99.5,69.35,87.68,360.92,1.32667,84.4765625,115.37,57.69,1600.5,403.151,76.984375,160.29,93.3218,535.08,4142.7,224.35,84.56,76.75,120.522,,3234.9,70.41,7.208,39.59,70.87,10500.0,,99.409,58.95,557.5,14.265,1961.0625,335.44,89.005,874.0,3483.74,1437.0,13.432,1353.25,104.8,,3379.75,993.16,2200.1,166.99,99.166,118.71,8418.0,492.5,2912.2,82.619,3935.2,3151.0,,19.19,8677.0,79.271,479.0625,47.55,122.193,73.748
2003-10-07,1594.72,83.01,95.90625,99.89,68.92,88.67,361.17,1.33497,84.1796875,115.54,58.57,1576.28,422.552,76.5,159.68,93.3416,541.53,4074.28,223.03,84.26,75.875,121.79,,3231.5,70.8,7.305,39.74,70.73,10635.0,,99.409,59.24,564.0,14.338,1935.4375,335.44,88.949,895.0,3456.06,1458.5,13.402,1367.0625,104.59,,3295.5,996.91,2178.7,165.87,98.504,119.69,8386.0,493.27,2909.5,83.804,3932.6,3157.0,,18.76,8774.0,79.162,481.6875,48.02,124.282,74.393
2003-10-08,1584.43,83.05,95.92578125,100.0,69.0,89.46,361.68,1.33838,84.296875,115.82,57.58,1582.66,423.21,76.59375,159.67,93.3119,538.95,4133.01,222.39,84.29,75.78125,122.057,,3238.0,70.45,7.291,39.78,70.66,10740.0,,99.437,58.63,565.0,14.355,1914.0625,335.44,89.037,892.0,3478.34,1469.5,13.461,1354.8125,102.53,,3248.4375,994.6,2177.7,169.3,98.354,118.65,8404.0,488.21,2936.6,85.009,3946.3,2967.0,,18.7,8451.0,79.849,475.1875,47.93,126.371,74.244
2003-10-09,1597.58,82.65,95.84375,99.66,68.54,89.35,364.15,1.33145,84.109375,116.0,58.09,1620.26,451.654,76.296875,160.21,93.307,530.06,4232.91,227.4,83.83,75.28125,122.565,,3264.4,72.2,7.249,39.76,70.4,10840.0,,99.287,61.51,570.0,14.265,1902.6875,360.2,88.684,904.0,3518.17,1487.0,13.388,1356.3125,106.66,,3243.5,997.96,2226.9,170.18,98.664,124.82,8485.0,484.7,2945.6,85.029,4003.0,2988.0,,18.51,8476.0,79.524,485.0,47.96,126.406,73.976
2003-10-10,1611.3,82.97,95.92578125,100.1,68.98,90.4,365.17,1.33883,84.3203125,115.66,59.94,1610.06,464.643,76.59375,159.95,93.2625,536.23,4224.44,226.42,83.98,75.71875,123.139,,3267.4,74.47,7.35,39.98,70.74,10900.0,,99.371,63.06,563.5,14.314,1899.8125,384.38,88.925,902.0,3510.07,1480.0,13.473,1322.6875,109.96,,3238.5625,999.98,2215.5,174.42,98.087,128.88,8523.0,476.91,2960.1,86.114,3981.8,2976.0,,18.36,8677.0,79.126,499.6875,48.03,128.496,74.949
2003-10-13,1621.58,82.56,95.92578125,100.1,68.44,92.91,,1.33883,84.3203125,,61.79,1637.47,456.011,76.59375,159.95,93.2576,538.52,4304.96,230.13,,75.71875,123.139,,3305.6,76.01,7.455,39.98,70.3,11270.0,,99.249,62.59,605.0,14.314,1916.9375,372.12,88.612,929.0,3557.99,1499.5,13.473,1330.3125,109.89,,3310.375,1003.73,2250.9,173.79,98.493,127.47,8575.0,471.84,2968.3,87.319,4033.6,3037.0,,18.39,,78.259,512.3125,48.03,130.585,74.949
2003-10-14,1627.87,82.53,95.81640625,99.84,68.54,91.5,371.54,1.33099,83.96875,114.83,61.72,1634.29,450.092,76.078125,160.87,93.2329,539.24,4301.33,228.76,83.43,74.875,122.925,,3282.9,77.45,7.383,39.65,70.11,10990.0,,99.268,62.63,565.0,14.289,1892.6875,374.92,88.628,904.0,3546.52,1475.0,13.334,1336.4375,109.44,,3226.125,1006.8,2240.9,174.62,98.472,127.53,8511.0,478.86,2969.2,86.214,4021.0,2976.0,,18.45,8855.0,76.604,519.3125,48.05,129.506,74.79
